text,video_url,created_at,fecha,likes,respuestas,_origen,fuente,text_clean,emojis
A mi si me pagan si voy. soy A+,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 10:27:00+00:00,2024-04-14,0,4,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,A mi si me pagan si voy. soy A+,
Pues cuando la necesites ojalá te la cobren.,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 08:20:02+00:00,2024-04-15,8,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Pues cuando la necesites ojalá te la cobren.,
"Quiero donar medula y todo, pero el proceso lo hacen tan lento que no tengo tanto tiempo libre",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 23:07:26+00:00,2024-04-13,2,3,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Quiero donar medula y todo, pero el proceso lo hacen tan lento que no tengo tanto tiempo libre",
yo solamente no miro la aguja hasta que este adentro de mi vena. 😅,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-06-17 03:19:56+00:00,2025-06-17,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo solamente no miro la aguja hasta que este adentro de mi vena.,😅
estoy en octava8 vida,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-17 21:51:00+00:00,2024-04-17,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,estoy en octava8 vida,
Nachter Grupo WhatsApp,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 19:31:17+00:00,2024-04-14,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Nachter Grupo WhatsApp,
yo oí que si comienzas y dejas de donar sangre te puede hacer sentir mal,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 04:36:46+00:00,2024-04-14,4,2,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo oí que si comienzas y dejas de donar sangre te puede hacer sentir mal,
"Soy donante, ojala se pagará por ello",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 20:33:20+00:00,2024-04-14,0,1,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Soy donante, ojala se pagará por ello",
yo no puedo donar,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 16:12:44+00:00,2024-04-13,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo no puedo donar,
jajajajjaja me haces el día con cada video jajajajaj,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-26 06:19:30+00:00,2024-04-26,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,jajajajjaja me haces el día con cada video jajajajaj,
"mi papa me enseño a ayudar a la gente y donando sangre ,ayudas a quien en verdad necesita de ti yo he donado cada que puedo porque el lo hacia 💪",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 17:51:30+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"mi papa me enseño a ayudar a la gente y donando sangre ,ayudas a quien en verdad necesita de ti yo he donado cada que puedo porque el lo hacia",💪
"es cierto! mi papá era un tipo d sangre escaso en mi comunidad y era el donador de casi todo mundo, quien le pidiera iba sin pretextos 🥺 yo tengo el mismo tipo y he querido donar pero me dicen q no+",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 14:42:38+00:00,2024-04-14,0,4,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"es cierto! mi papá era un tipo d sangre escaso en mi comunidad y era el donador de casi todo mundo, quien le pidiera iba sin pretextos yo tengo el mismo tipo y he querido donar pero me dicen q no+",🥺
Generación DeCristal. Hermoso video.,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 12:18:42+00:00,2024-04-16,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Generación DeCristal. Hermoso video.,
"Yo no puedo donar porque tengo las defensas en la mrda y encima tengo tendencia a sufrir anemia, ojalá pudiera 🥲",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-18 00:30:20+00:00,2024-04-18,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Yo no puedo donar porque tengo las defensas en la mrda y encima tengo tendencia a sufrir anemia, ojalá pudiera",🥲
La sangre no se vende,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 08:15:27+00:00,2024-04-15,4,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,La sangre no se vende,
"en mi caso, me dijeron que tendrian que pasarla por una màquina, tengo el higado graso, se puede pasar a quien se la den",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 23:42:04+00:00,2024-04-13,1,1,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"en mi caso, me dijeron que tendrian que pasarla por una màquina, tengo el higado graso, se puede pasar a quien se la den",
🥺yo ni tengo venas para hacer donación de sangre 🥺,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 02:54:41+00:00,2024-04-15,0,1,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo ni tengo venas para hacer donación de sangre,🥺 🥺
"Ojalá poder donar, los que podéis, hacerlo, no sabes cuándo alguien lo va a necesitar y cuánto se agradece.",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 02:08:17+00:00,2024-04-16,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Ojalá poder donar, los que podéis, hacerlo, no sabes cuándo alguien lo va a necesitar y cuánto se agradece.",
"En Chile 🇨🇱hace poco hay una ley que todos somos automaticamente donantes, pero el que no quiere lo dice al momento de sacar el ID. yo soy donante desde los 18 años, y e donado 3 veces en la vida.",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-24 16:55:45+00:00,2024-04-24,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"En Chile hace poco hay una ley que todos somos automaticamente donantes, pero el que no quiere lo dice al momento de sacar el ID. yo soy donante desde los 18 años, y e donado 3 veces en la vida.",🇨🇱
dono❤️. eres lo más,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-17 07:16:03+00:00,2024-04-17,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,dono . eres lo más,❤️
"Yo era donante de sangre 🥺 y me enfermé y ya no puedo donar, siempre lo hice con mucho amor",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 09:03:52+00:00,2024-04-14,3,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Yo era donante de sangre y me enfermé y ya no puedo donar, siempre lo hice con mucho amor",🥺
yo soy donante desde los 18y tengo52 es bueno donar🥰🥰,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-05-01 19:39:41+00:00,2024-05-01,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo soy donante desde los 18y tengo52 es bueno donar,🥰🥰
yo era donante con mi padre hasta el día que se pasaron sacándole sangre y se mareo y no hicieron nada,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 20:38:52+00:00,2024-04-16,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo era donante con mi padre hasta el día que se pasaron sacándole sangre y se mareo y no hicieron nada,
me esperaba el influencer sacandose fotos donando ...😂. me parto con tus vídeos . ojalá todas las personas donará. ❤️,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 21:50:05+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,me esperaba el influencer sacandose fotos donando ... . me parto con tus vídeos . ojalá todas las personas donará.,😂 ❤️
"Yo era domadora de sangre, pero ahora no puedo por ser diabética insulinodependiente 🥺",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 17:28:13+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Yo era domadora de sangre, pero ahora no puedo por ser diabética insulinodependiente",🥺
mi esposo tiene O+,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 19:10:58+00:00,2024-04-14,2,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,mi esposo tiene O+,
"X2, yo siempre voy al hospital de niños o al hospital general, y solo así vencí mi fobia a las agujas 🥰",https://www.tiktok.com/@nachter/video/7357337111676079392,2025-08-02 09:42:01+00:00,2025-08-02,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"X2, yo siempre voy al hospital de niños o al hospital general, y solo así vencí mi fobia a las agujas",🥰
"Es lo mejor previenes enfermedades al corazón e infartos al cerebro, solo aliméntate bien 👍 y sigue salvando vidas 💛",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 00:16:57+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Es lo mejor previenes enfermedades al corazón e infartos al cerebro, solo aliméntate bien y sigue salvando vidas",👍 💛
Te felicito!,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 00:07:56+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Te felicito!,
👏👏👏,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 21:25:36+00:00,2024-04-13,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👏👏👏
jajajajjaj,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-23 12:34:10+00:00,2024-04-23,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,jajajajjaj,
Yo el lunes iré a donar sangre 🥹,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-09-19 05:35:14+00:00,2025-09-19,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Yo el lunes iré a donar sangre,🥹
"ojala pudiese, pero la hematofobia me supera...",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 18:33:00+00:00,2024-04-14,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"ojala pudiese, pero la hematofobia me supera...",
Amo cuando dice ansiedad 😂😂😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 11:54:41+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Amo cuando dice ansiedad,😂😂😂
"soy del 96, pero me comporto como los del 2010",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 22:12:08+00:00,2024-04-16,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"soy del 96, pero me comporto como los del 2010",
El tremendo problema q habrá en unos pocos años!!,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 19:44:58+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,El tremendo problema q habrá en unos pocos años!!,
"Yo era donante. En 2008 recibí sangre en Londres. Ya no me dejan donar, ni siquiera allí.
¿Porqué?",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 20:48:22+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Yo era donante. En 2008 recibí sangre en Londres. Ya no me dejan donar, ni siquiera allí. ¿Porqué?",
"pero los del 2010 tienen 14, son menores de edad 🤔",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 21:13:51+00:00,2024-04-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"pero los del 2010 tienen 14, son menores de edad",🤔
"Yo donaría, pero no me sale mucha sangre. Una vez me pusieron extracción dificultosa porque no llené ni medio tubo 😅",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 17:58:10+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Yo donaría, pero no me sale mucha sangre. Una vez me pusieron extracción dificultosa porque no llené ni medio tubo",😅
yo solo iba por el bocadillo de después 🤣🤣🤣,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 03:20:58+00:00,2024-04-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,yo solo iba por el bocadillo de después,🤣🤣🤣
intenté donar una vez pero me dijeron que mis venas eran muy delgadas y no me la podían encontrar 😢,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 18:48:53+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,intenté donar una vez pero me dijeron que mis venas eran muy delgadas y no me la podían encontrar,😢
"Yo nunca he podido donar, las veces que he ido me dicen que no soy candidata por mis venas. Pero ojalá y existiera esa cultura uno nunca sabe cuando se puede necesitar 😢✌🏻🙌🏻",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 20:43:48+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Yo nunca he podido donar, las veces que he ido me dicen que no soy candidata por mis venas. Pero ojalá y existiera esa cultura uno nunca sabe cuando se puede necesitar",😢✌🏻🙌🏻
Yo no puedo donar porque acabaria necessitando🤣🥺 lit,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 14:51:03+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Yo no puedo donar porque acabaria necessitando lit,🤣🥺
"que pasa el 24 de abril
　　　
10h 　 Responder 　 　 　 　 　♡896
　　　
● martina🇪🇸🇨🇴
cai JAJAJA 🥲",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 16:13:14+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,que pasa el 24 de abril 10h Responder 896 martina cai JAJAJA,　　　 　 　 　 　 　 　♡ 　　　 ● 🇪🇸🇨🇴 🥲
Geniooooooo!!!,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 13:46:12+00:00,2024-04-14,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Geniooooooo!!!,
"yo he intentado donar 5 veces,nunca encuentran la vena",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-17 16:06:46+00:00,2024-04-17,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"yo he intentado donar 5 veces,nunca encuentran la vena",
👍,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-12-15 02:35:25+00:00,2024-12-15,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,👍
😬,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-07-26 03:49:44+00:00,2025-07-26,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😬
😁,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-07-21 05:56:47+00:00,2025-07-21,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😁
😂,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-07-30 21:44:09+00:00,2025-07-30,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😂
😅,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-08-13 18:49:56+00:00,2025-08-13,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,😅
🥰,https://www.tiktok.com/@nachter/video/7357337111676079392,2025-07-22 11:06:57+00:00,2025-07-22,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,,🥰
"Hospitales, autobuses de cruz roja y centros de donación. Busca en tu comunidad.",https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 08:13:59+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,"Hospitales, autobuses de cruz roja y centros de donación. Busca en tu comunidad.",
COMO Q NO TIENEN 10 AÑOS,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-16 04:13:20+00:00,2024-04-16,4,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,COMO Q NO TIENEN 10 AÑOS,
tienen entre 13 y 14 en verdad,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-05-01 19:42:41+00:00,2024-05-01,0,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,tienen entre 13 y 14 en verdad,
nunca me han preguntado por las muelas,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 15:20:16+00:00,2024-04-13,18,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,nunca me han preguntado por las muelas,
Acá en México te dan una hoja y te dice que no debes de tener muelas picadas,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-13 18:39:56+00:00,2024-04-13,4,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Acá en México te dan una hoja y te dice que no debes de tener muelas picadas,
Yo he donado con muela picada y al año me llego el mensaje con que he salvado 2 vidas 🥺,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-14 20:15:59+00:00,2024-04-14,2,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Yo he donado con muela picada y al año me llego el mensaje con que he salvado 2 vidas,🥺
Las personas que tivimos COVID si podemos donar.,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 21:04:55+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Las personas que tivimos COVID si podemos donar.,
Perdon pense que lo decias en modo burla por la muela picada!😭,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 06:17:37+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Perdon pense que lo decias en modo burla por la muela picada!,😭
Nooo como crees me gustaría poder donar pero necesito averiguar bien si si puedo o no,https://www.tiktok.com/@nachter/video/7357337111676079392,2024-04-15 13:23:05+00:00,2024-04-15,1,0,dataset_tiktok-comments-scraper_2026-02-16_12-29-41-619.csv,tiktok,Nooo como crees me gustaría poder donar pero necesito averiguar bien si si puedo o no,
